Train Iteration: 100%
9044/9044 [3:46:45<00:00, 1.50s/it]
{'avg_chunks': 2.8, 'loss': 2.41147723197937, 'learning_rate': 2.0979020979020983e-06, 'optimizer_steps': 506}
{'avg_chunks': 3.2, 'loss': 2.4956554412841796, 'learning_rate': 2.0625224577793747e-06, 'optimizer_steps': 507}
{'avg_chunks': 2.4, 'loss': 2.24440176486969, 'learning_rate': 2.0625224577793747e-06, 'optimizer_steps': 507}
{'avg_chunks': 2.2, 'loss': 2.558268117904663, 'learning_rate': 2.0625224577793747e-06, 'optimizer_steps': 507}
{'avg_chunks': 4.2, 'loss': 2.5921172142028808, 'learning_rate': 2.027142817656652e-06, 'optimizer_steps': 508}
{'avg_chunks': 3.6, 'loss': 2.406793308258057, 'learning_rate': 2.027142817656652e-06, 'optimizer_steps': 508}
{'avg_chunks': 3.4, 'loss': 2.4078956127166746, 'learning_rate': 2.027142817656652e-06, 'optimizer_steps': 508}
{'avg_chunks': 3.0, 'loss': 2.284695100784302, 'learning_rate': 1.9917631775339284e-06, 'optimizer_steps': 509}
{'avg_chunks': 3.8, 'loss': 2.146625804901123, 'learning_rate': 1.9917631775339284e-06, 'optimizer_steps': 509}
{'avg_chunks': 3.8, 'loss': 2.321021890640259, 'learning_rate': 1.9917631775339284e-06, 'optimizer_steps': 509}
{'avg_chunks': 3.2, 'loss': 2.181268048286438, 'learning_rate': 1.9563835374112056e-06, 'optimizer_steps': 510}
{'avg_chunks': 3.0, 'loss': 2.5405056953430174, 'learning_rate': 1.9563835374112056e-06, 'optimizer_steps': 510}
{'avg_chunks': 3.0, 'loss': 2.104423475265503, 'learning_rate': 1.9563835374112056e-06, 'optimizer_steps': 510}
{'avg_chunks': 2.6, 'loss': 2.702512264251709, 'learning_rate': 1.9210038972884824e-06, 'optimizer_steps': 511}
{'avg_chunks': 2.2, 'loss': 2.151497411727905, 'learning_rate': 1.9210038972884824e-06, 'optimizer_steps': 511}
{'avg_chunks': 3.6, 'loss': 2.4498111248016357, 'learning_rate': 1.9210038972884824e-06, 'optimizer_steps': 511}
{'avg_chunks': 2.6, 'loss': 2.246405005455017, 'learning_rate': 1.9210038972884824e-06, 'optimizer_steps': 511}
{'avg_chunks': 3.0, 'loss': 2.4395041942596434, 'learning_rate': 1.8856242571657593e-06, 'optimizer_steps': 512}
{'avg_chunks': 2.6, 'loss': 2.430676746368408, 'learning_rate': 1.8856242571657593e-06, 'optimizer_steps': 512}
{'avg_chunks': 4.4, 'loss': 2.5370249271392824, 'learning_rate': 1.8856242571657593e-06, 'optimizer_steps': 512}
{'avg_chunks': 2.4, 'loss': 2.39978084564209, 'learning_rate': 1.850244617043036e-06, 'optimizer_steps': 513}
{'avg_chunks': 3.0, 'loss': 2.6202043533325194, 'learning_rate': 1.850244617043036e-06, 'optimizer_steps': 513}
{'avg_chunks': 3.2, 'loss': 2.35791220664978, 'learning_rate': 1.850244617043036e-06, 'optimizer_steps': 513}
{'avg_chunks': 2.0, 'loss': 2.4703213453292845, 'learning_rate': 1.8148649769203131e-06, 'optimizer_steps': 514}
{'avg_chunks': 2.6, 'loss': 2.4210051774978636, 'learning_rate': 1.8148649769203131e-06, 'optimizer_steps': 514}
{'avg_chunks': 2.4, 'loss': 2.6589029312133787, 'learning_rate': 1.8148649769203131e-06, 'optimizer_steps': 514}
{'avg_chunks': 2.4, 'loss': 2.3046741485595703, 'learning_rate': 1.7794853367975898e-06, 'optimizer_steps': 515}
{'avg_chunks': 3.0, 'loss': 2.3284618854522705, 'learning_rate': 1.7794853367975898e-06, 'optimizer_steps': 515}
{'avg_chunks': 2.4, 'loss': 2.2460227966308595, 'learning_rate': 1.7794853367975898e-06, 'optimizer_steps': 515}
{'avg_chunks': 3.0, 'loss': 2.201710915565491, 'learning_rate': 1.7441056966748668e-06, 'optimizer_steps': 516}
{'avg_chunks': 3.4, 'loss': 2.4823450088500976, 'learning_rate': 1.7441056966748668e-06, 'optimizer_steps': 516}
{'avg_chunks': 3.8, 'loss': 2.3940102577209474, 'learning_rate': 1.7441056966748668e-06, 'optimizer_steps': 516}
{'avg_chunks': 2.6, 'loss': 2.4488786697387694, 'learning_rate': 1.7441056966748668e-06, 'optimizer_steps': 516}
{'avg_chunks': 3.0, 'loss': 2.261709785461426, 'learning_rate': 1.7087260565521434e-06, 'optimizer_steps': 517}
{'avg_chunks': 2.6, 'loss': 2.484129214286804, 'learning_rate': 1.7087260565521434e-06, 'optimizer_steps': 517}
{'avg_chunks': 2.4, 'loss': 2.227616548538208, 'learning_rate': 1.7087260565521434e-06, 'optimizer_steps': 517}
{'avg_chunks': 2.6, 'loss': 2.3195982694625856, 'learning_rate': 1.6733464164294205e-06, 'optimizer_steps': 518}
{'avg_chunks': 2.2, 'loss': 2.3569778919219972, 'learning_rate': 1.6733464164294205e-06, 'optimizer_steps': 518}
{'avg_chunks': 3.2, 'loss': 2.5973989009857177, 'learning_rate': 1.6733464164294205e-06, 'optimizer_steps': 518}
{'avg_chunks': 3.0, 'loss': 2.388303518295288, 'learning_rate': 1.6379667763066973e-06, 'optimizer_steps': 519}
{'avg_chunks': 2.8, 'loss': 3.250847911834717, 'learning_rate': 1.6379667763066973e-06, 'optimizer_steps': 519}
{'avg_chunks': 2.4, 'loss': 2.4826103687286376, 'learning_rate': 1.6379667763066973e-06, 'optimizer_steps': 519}
{'avg_chunks': 3.0, 'loss': 2.4064958095550537, 'learning_rate': 1.6025871361839743e-06, 'optimizer_steps': 520}
{'avg_chunks': 2.4, 'loss': 2.5147518634796144, 'learning_rate': 1.6025871361839743e-06, 'optimizer_steps': 520}
{'avg_chunks': 3.0, 'loss': 2.3400691509246827, 'learning_rate': 1.6025871361839743e-06, 'optimizer_steps': 520}
{'avg_chunks': 2.0, 'loss': 2.3809739112854005, 'learning_rate': 1.567207496061251e-06, 'optimizer_steps': 521}
{'avg_chunks': 3.0, 'loss': 2.4966120958328246, 'learning_rate': 1.567207496061251e-06, 'optimizer_steps': 521}
{'avg_chunks': 3.6, 'loss': 2.421696734428406, 'learning_rate': 1.567207496061251e-06, 'optimizer_steps': 521}
{'avg_chunks': 2.4, 'loss': 2.4387583255767824, 'learning_rate': 1.567207496061251e-06, 'optimizer_steps': 521}
{'avg_chunks': 2.4, 'loss': 2.727832555770874, 'learning_rate': 1.531827855938528e-06, 'optimizer_steps': 522}
{'avg_chunks': 3.0, 'loss': 2.220540904998779, 'learning_rate': 1.531827855938528e-06, 'optimizer_steps': 522}
{'avg_chunks': 2.6, 'loss': 2.236236238479614, 'learning_rate': 1.531827855938528e-06, 'optimizer_steps': 522}
{'avg_chunks': 3.0, 'loss': 1.8623945474624635, 'learning_rate': 1.4964482158158048e-06, 'optimizer_steps': 523}
{'avg_chunks': 2.8, 'loss': 2.2404958724975588, 'learning_rate': 1.4964482158158048e-06, 'optimizer_steps': 523}
{'avg_chunks': 2.6, 'loss': 2.400788593292236, 'learning_rate': 1.4964482158158048e-06, 'optimizer_steps': 523}
{'avg_chunks': 2.4, 'loss': 2.2400935888290405, 'learning_rate': 1.4610685756930817e-06, 'optimizer_steps': 524}
{'avg_chunks': 3.2, 'loss': 2.5436044216156004, 'learning_rate': 1.4610685756930817e-06, 'optimizer_steps': 524}
{'avg_chunks': 3.2, 'loss': 2.157631492614746, 'learning_rate': 1.4610685756930817e-06, 'optimizer_steps': 524}
{'avg_chunks': 2.0, 'loss': 2.263428544998169, 'learning_rate': 1.4256889355703585e-06, 'optimizer_steps': 525}
{'avg_chunks': 3.4, 'loss': 2.495290660858154, 'learning_rate': 1.4256889355703585e-06, 'optimizer_steps': 525}
{'avg_chunks': 3.4, 'loss': 2.2517921209335325, 'learning_rate': 1.4256889355703585e-06, 'optimizer_steps': 525}
{'avg_chunks': 3.4, 'loss': 2.502010726928711, 'learning_rate': 1.3903092954476355e-06, 'optimizer_steps': 526}
{'avg_chunks': 3.6, 'loss': 2.4686300277709963, 'learning_rate': 1.3903092954476355e-06, 'optimizer_steps': 526}
{'avg_chunks': 4.4, 'loss': 2.5843101024627684, 'learning_rate': 1.3903092954476355e-06, 'optimizer_steps': 526}
{'avg_chunks': 2.6, 'loss': 2.1775190830230713, 'learning_rate': 1.3903092954476355e-06, 'optimizer_steps': 526}
{'avg_chunks': 3.0, 'loss': 2.1698333978652955, 'learning_rate': 1.3549296553249121e-06, 'optimizer_steps': 527}
{'avg_chunks': 3.6, 'loss': 2.287059283256531, 'learning_rate': 1.3549296553249121e-06, 'optimizer_steps': 527}
{'avg_chunks': 2.4, 'loss': 2.4336503028869627, 'learning_rate': 1.3549296553249121e-06, 'optimizer_steps': 527}
{'avg_chunks': 2.6, 'loss': 2.26676230430603, 'learning_rate': 1.3195500152021892e-06, 'optimizer_steps': 528}
{'avg_chunks': 2.6, 'loss': 1.9899057865142822, 'learning_rate': 1.3195500152021892e-06, 'optimizer_steps': 528}
{'avg_chunks': 2.8, 'loss': 2.3138123035430906, 'learning_rate': 1.3195500152021892e-06, 'optimizer_steps': 528}
{'avg_chunks': 2.6, 'loss': 2.3282823085784914, 'learning_rate': 1.284170375079466e-06, 'optimizer_steps': 529}
{'avg_chunks': 2.6, 'loss': 2.26772620677948, 'learning_rate': 1.284170375079466e-06, 'optimizer_steps': 529}
{'avg_chunks': 2.6, 'loss': 2.2127753496170044, 'learning_rate': 1.284170375079466e-06, 'optimizer_steps': 529}
{'avg_chunks': 3.2, 'loss': 2.338562345504761, 'learning_rate': 1.248790734956743e-06, 'optimizer_steps': 530}
{'avg_chunks': 2.0, 'loss': 2.261052966117859, 'learning_rate': 1.248790734956743e-06, 'optimizer_steps': 530}
{'avg_chunks': 3.8, 'loss': 2.539200258255005, 'learning_rate': 1.248790734956743e-06, 'optimizer_steps': 530}
{'avg_chunks': 2.8, 'loss': 2.2151246547698973, 'learning_rate': 1.2134110948340199e-06, 'optimizer_steps': 531}
{'avg_chunks': 2.0, 'loss': 2.1833799362182615, 'learning_rate': 1.2134110948340199e-06, 'optimizer_steps': 531}
{'avg_chunks': 4.2, 'loss': 2.973313236236572, 'learning_rate': 1.2134110948340199e-06, 'optimizer_steps': 531}
{'avg_chunks': 2.4, 'loss': 2.0862136125564574, 'learning_rate': 1.2134110948340199e-06, 'optimizer_steps': 531}
{'avg_chunks': 2.6, 'loss': 2.2975857973098757, 'learning_rate': 1.1780314547112967e-06, 'optimizer_steps': 532}
{'avg_chunks': 3.0, 'loss': 2.4172239780426024, 'learning_rate': 1.1780314547112967e-06, 'optimizer_steps': 532}
{'avg_chunks': 2.2, 'loss': 2.4357645750045775, 'learning_rate': 1.1780314547112967e-06, 'optimizer_steps': 532}
{'avg_chunks': 2.6, 'loss': 2.407452392578125, 'learning_rate': 1.1426518145885735e-06, 'optimizer_steps': 533}
{'avg_chunks': 3.4, 'loss': 2.6300881624221804, 'learning_rate': 1.1426518145885735e-06, 'optimizer_steps': 533}
{'avg_chunks': 2.0, 'loss': 2.5749388217926024, 'learning_rate': 1.1426518145885735e-06, 'optimizer_steps': 533}
{'avg_chunks': 4.0, 'loss': 2.4095417976379396, 'learning_rate': 1.1072721744658504e-06, 'optimizer_steps': 534}
{'avg_chunks': 2.2, 'loss': 2.0688440084457396, 'learning_rate': 1.1072721744658504e-06, 'optimizer_steps': 534}
{'avg_chunks': 2.8, 'loss': 2.1739916801452637, 'learning_rate': 1.1072721744658504e-06, 'optimizer_steps': 534}
{'avg_chunks': 2.8, 'loss': 2.0902804374694823, 'learning_rate': 1.0718925343431274e-06, 'optimizer_steps': 535}
{'avg_chunks': 2.6, 'loss': 2.257755422592163, 'learning_rate': 1.0718925343431274e-06, 'optimizer_steps': 535}
{'avg_chunks': 3.4, 'loss': 2.5327195167541503, 'learning_rate': 1.0718925343431274e-06, 'optimizer_steps': 535}
{'avg_chunks': 3.2, 'loss': 2.822938823699951, 'learning_rate': 1.0365128942204042e-06, 'optimizer_steps': 536}
{'avg_chunks': 2.2, 'loss': 2.658776330947876, 'learning_rate': 1.0365128942204042e-06, 'optimizer_steps': 536}
{'avg_chunks': 3.2, 'loss': 2.362286853790283, 'learning_rate': 1.0365128942204042e-06, 'optimizer_steps': 536}
{'avg_chunks': 2.6, 'loss': 2.347777009010315, 'learning_rate': 1.0365128942204042e-06, 'optimizer_steps': 536}
{'avg_chunks': 3.0, 'loss': 2.260872006416321, 'learning_rate': 1.001133254097681e-06, 'optimizer_steps': 537}
{'avg_chunks': 3.8, 'loss': 2.6083669662475586, 'learning_rate': 1.001133254097681e-06, 'optimizer_steps': 537}
{'avg_chunks': 3.0, 'loss': 2.616355609893799, 'learning_rate': 1.001133254097681e-06, 'optimizer_steps': 537}
{'avg_chunks': 2.6, 'loss': 2.194835638999939, 'learning_rate': 9.65753613974958e-07, 'optimizer_steps': 538}
{'avg_chunks': 3.2, 'loss': 2.8788032054901125, 'learning_rate': 9.65753613974958e-07, 'optimizer_steps': 538}
{'avg_chunks': 2.6, 'loss': 2.0789613485336305, 'learning_rate': 9.65753613974958e-07, 'optimizer_steps': 538}
{'avg_chunks': 3.0, 'loss': 2.776358222961426, 'learning_rate': 9.303739738522348e-07, 'optimizer_steps': 539}
{'avg_chunks': 2.2, 'loss': 2.236668109893799, 'learning_rate': 9.303739738522348e-07, 'optimizer_steps': 539}
{'avg_chunks': 2.8, 'loss': 2.3140400409698487, 'learning_rate': 9.303739738522348e-07, 'optimizer_steps': 539}
{'avg_chunks': 2.8, 'loss': 2.5272032260894775, 'learning_rate': 8.949943337295117e-07, 'optimizer_steps': 540}
{'avg_chunks': 2.4, 'loss': 2.313637924194336, 'learning_rate': 8.949943337295117e-07, 'optimizer_steps': 540}
{'avg_chunks': 3.2, 'loss': 2.594489336013794, 'learning_rate': 8.949943337295117e-07, 'optimizer_steps': 540}
{'avg_chunks': 2.2, 'loss': 2.168908476829529, 'learning_rate': 8.596146936067885e-07, 'optimizer_steps': 541}
{'avg_chunks': 2.8, 'loss': 2.306608533859253, 'learning_rate': 8.596146936067885e-07, 'optimizer_steps': 541}
{'avg_chunks': 2.2, 'loss': 2.362329626083374, 'learning_rate': 8.596146936067885e-07, 'optimizer_steps': 541}
{'avg_chunks': 2.6, 'loss': 2.111185646057129, 'learning_rate': 8.596146936067885e-07, 'optimizer_steps': 541}
{'avg_chunks': 3.0, 'loss': 2.368983435630798, 'learning_rate': 8.242350534840654e-07, 'optimizer_steps': 542}
{'avg_chunks': 2.8, 'loss': 2.4932508945465086, 'learning_rate': 8.242350534840654e-07, 'optimizer_steps': 542}
{'avg_chunks': 3.2, 'loss': 2.4048951148986815, 'learning_rate': 8.242350534840654e-07, 'optimizer_steps': 542}
{'avg_chunks': 3.6, 'loss': 2.4710147857666014, 'learning_rate': 7.888554133613423e-07, 'optimizer_steps': 543}
{'avg_chunks': 2.2, 'loss': 2.344577765464783, 'learning_rate': 7.888554133613423e-07, 'optimizer_steps': 543}
{'avg_chunks': 2.2, 'loss': 2.264478635787964, 'learning_rate': 7.888554133613423e-07, 'optimizer_steps': 543}
{'avg_chunks': 2.4, 'loss': 2.2618867635726927, 'learning_rate': 7.534757732386191e-07, 'optimizer_steps': 544}
{'avg_chunks': 3.0, 'loss': 2.790310525894165, 'learning_rate': 7.534757732386191e-07, 'optimizer_steps': 544}
{'avg_chunks': 2.0, 'loss': 2.2881268501281737, 'learning_rate': 7.534757732386191e-07, 'optimizer_steps': 544}
{'avg_chunks': 2.8, 'loss': 2.6478044986724854, 'learning_rate': 7.18096133115896e-07, 'optimizer_steps': 545}
{'avg_chunks': 2.4, 'loss': 2.4618457794189452, 'learning_rate': 7.18096133115896e-07, 'optimizer_steps': 545}
{'avg_chunks': 2.4, 'loss': 2.2880568504333496, 'learning_rate': 7.18096133115896e-07, 'optimizer_steps': 545}
{'avg_chunks': 2.8, 'loss': 2.5333023071289062, 'learning_rate': 6.827164929931729e-07, 'optimizer_steps': 546}
{'avg_chunks': 3.0, 'loss': 2.466352701187134, 'learning_rate': 6.827164929931729e-07, 'optimizer_steps': 546}
{'avg_chunks': 3.2, 'loss': 2.2081103801727293, 'learning_rate': 6.827164929931729e-07, 'optimizer_steps': 546}
{'avg_chunks': 2.4, 'loss': 2.2793836116790773, 'learning_rate': 6.827164929931729e-07, 'optimizer_steps': 546}
{'avg_chunks': 3.6, 'loss': 2.495497941970825, 'learning_rate': 6.473368528704498e-07, 'optimizer_steps': 547}
{'avg_chunks': 2.6, 'loss': 2.285907745361328, 'learning_rate': 6.473368528704498e-07, 'optimizer_steps': 547}
{'avg_chunks': 2.6, 'loss': 2.260117602348328, 'learning_rate': 6.473368528704498e-07, 'optimizer_steps': 547}
{'avg_chunks': 3.4, 'loss': 2.5949182987213133, 'learning_rate': 6.119572127477266e-07, 'optimizer_steps': 548}
{'avg_chunks': 3.4, 'loss': 2.593814563751221, 'learning_rate': 6.119572127477266e-07, 'optimizer_steps': 548}
{'avg_chunks': 2.6, 'loss': 2.181807518005371, 'learning_rate': 6.119572127477266e-07, 'optimizer_steps': 548}
{'avg_chunks': 3.2, 'loss': 2.3746596813201903, 'learning_rate': 5.765775726250035e-07, 'optimizer_steps': 549}
{'avg_chunks': 3.6, 'loss': 2.5993306159973146, 'learning_rate': 5.765775726250035e-07, 'optimizer_steps': 549}
{'avg_chunks': 2.8, 'loss': 2.355939245223999, 'learning_rate': 5.765775726250035e-07, 'optimizer_steps': 549}
{'avg_chunks': 2.2, 'loss': 2.452807879447937, 'learning_rate': 5.411979325022804e-07, 'optimizer_steps': 550}
{'avg_chunks': 3.0, 'loss': 2.1809752225875854, 'learning_rate': 5.411979325022804e-07, 'optimizer_steps': 550}
{'avg_chunks': 3.8, 'loss': 2.643131732940674, 'learning_rate': 5.411979325022804e-07, 'optimizer_steps': 550}
{'avg_chunks': 3.0, 'loss': 2.1205580949783327, 'learning_rate': 5.058182923795572e-07, 'optimizer_steps': 551}
{'avg_chunks': 4.2, 'loss': 2.9763988971710207, 'learning_rate': 5.058182923795572e-07, 'optimizer_steps': 551}
{'avg_chunks': 3.0, 'loss': 2.5860992908477782, 'learning_rate': 5.058182923795572e-07, 'optimizer_steps': 551}
{'avg_chunks': 3.0, 'loss': 2.722745180130005, 'learning_rate': 5.058182923795572e-07, 'optimizer_steps': 551}
{'avg_chunks': 3.2, 'loss': 2.499180221557617, 'learning_rate': 4.704386522568341e-07, 'optimizer_steps': 552}
{'avg_chunks': 3.8, 'loss': 2.4350263595581056, 'learning_rate': 4.704386522568341e-07, 'optimizer_steps': 552}
{'avg_chunks': 2.8, 'loss': 2.468584966659546, 'learning_rate': 4.704386522568341e-07, 'optimizer_steps': 552}
{'avg_chunks': 2.8, 'loss': 2.290975642204285, 'learning_rate': 4.35059012134111e-07, 'optimizer_steps': 553}
{'avg_chunks': 2.4, 'loss': 2.2010417699813845, 'learning_rate': 4.35059012134111e-07, 'optimizer_steps': 553}
{'avg_chunks': 3.2, 'loss': 2.5849639654159544, 'learning_rate': 4.35059012134111e-07, 'optimizer_steps': 553}
{'avg_chunks': 3.0, 'loss': 2.5839619636535645, 'learning_rate': 3.9967937201138787e-07, 'optimizer_steps': 554}
{'avg_chunks': 3.2, 'loss': 2.259895610809326, 'learning_rate': 3.9967937201138787e-07, 'optimizer_steps': 554}
{'avg_chunks': 2.2, 'loss': 2.2922970056533813, 'learning_rate': 3.9967937201138787e-07, 'optimizer_steps': 554}
{'avg_chunks': 3.8, 'loss': 2.438347673416138, 'learning_rate': 3.642997318886647e-07, 'optimizer_steps': 555}
{'avg_chunks': 3.2, 'loss': 2.2840357542037966, 'learning_rate': 3.642997318886647e-07, 'optimizer_steps': 555}
{'avg_chunks': 2.8, 'loss': 1.9966845989227295, 'learning_rate': 3.642997318886647e-07, 'optimizer_steps': 555}
{'avg_chunks': 3.0, 'loss': 2.4485552072525025, 'learning_rate': 3.289200917659416e-07, 'optimizer_steps': 556}
{'avg_chunks': 2.4, 'loss': 2.4237467288970946, 'learning_rate': 3.289200917659416e-07, 'optimizer_steps': 556}
{'avg_chunks': 2.8, 'loss': 2.214358353614807, 'learning_rate': 3.289200917659416e-07, 'optimizer_steps': 556}
{'avg_chunks': 2.4, 'loss': 2.4959309816360475, 'learning_rate': 3.289200917659416e-07, 'optimizer_steps': 556}
{'avg_chunks': 3.0, 'loss': 2.2837880134582518, 'learning_rate': 2.9354045164321846e-07, 'optimizer_steps': 557}
{'avg_chunks': 3.8, 'loss': 2.5588253498077393, 'learning_rate': 2.9354045164321846e-07, 'optimizer_steps': 557}
{'avg_chunks': 3.2, 'loss': 2.6958162784576416, 'learning_rate': 2.9354045164321846e-07, 'optimizer_steps': 557}
{'avg_chunks': 3.8, 'loss': 2.163459324836731, 'learning_rate': 2.5816081152049535e-07, 'optimizer_steps': 558}
{'avg_chunks': 3.0, 'loss': 2.363388681411743, 'learning_rate': 2.5816081152049535e-07, 'optimizer_steps': 558}
{'avg_chunks': 3.4, 'loss': 2.5475589275360107, 'learning_rate': 2.5816081152049535e-07, 'optimizer_steps': 558}
{'avg_chunks': 2.8, 'loss': 1.9713723182678222, 'learning_rate': 2.227811713977722e-07, 'optimizer_steps': 559}
{'avg_chunks': 3.6, 'loss': 2.483451175689697, 'learning_rate': 2.227811713977722e-07, 'optimizer_steps': 559}
{'avg_chunks': 2.8, 'loss': 2.312806749343872, 'learning_rate': 2.227811713977722e-07, 'optimizer_steps': 559}
{'avg_chunks': 3.4, 'loss': 2.1506341218948366, 'learning_rate': 1.8740153127504906e-07, 'optimizer_steps': 560}
{'avg_chunks': 2.0, 'loss': 2.083696985244751, 'learning_rate': 1.8740153127504906e-07, 'optimizer_steps': 560}
{'avg_chunks': 3.4, 'loss': 2.591691732406616, 'learning_rate': 1.8740153127504906e-07, 'optimizer_steps': 560}
{'avg_chunks': 2.2, 'loss': 2.00900719165802, 'learning_rate': 1.5202189115232594e-07, 'optimizer_steps': 561}
{'avg_chunks': 2.6, 'loss': 2.3905983686447145, 'learning_rate': 1.5202189115232594e-07, 'optimizer_steps': 561}
{'avg_chunks': 2.8, 'loss': 2.18755464553833, 'learning_rate': 1.5202189115232594e-07, 'optimizer_steps': 561}
{'avg_chunks': 2.4, 'loss': 2.3795557022094727, 'learning_rate': 1.5202189115232594e-07, 'optimizer_steps': 561}
{'avg_chunks': 2.6, 'loss': 2.3829004764556885, 'learning_rate': 1.1664225102960283e-07, 'optimizer_steps': 562}
{'avg_chunks': 2.8, 'loss': 2.4112828016281127, 'learning_rate': 1.1664225102960283e-07, 'optimizer_steps': 562}
{'avg_chunks': 3.2, 'loss': 2.604992914199829, 'learning_rate': 1.1664225102960283e-07, 'optimizer_steps': 562}
{'avg_chunks': 3.0, 'loss': 2.4730931997299193, 'learning_rate': 8.12626109068797e-08, 'optimizer_steps': 563}
