Train Iteration: 100%
9019/9019 [3:51:53<00:00, 1.54s/it]
{'avg_chunks': 2.0, 'loss': 2.377972936630249, 'learning_rate': 2.5094930569029076e-06, 'optimizer_steps': 493}
{'avg_chunks': 2.4, 'loss': 2.2847172737121584, 'learning_rate': 2.5094930569029076e-06, 'optimizer_steps': 493}
{'avg_chunks': 3.0, 'loss': 2.5796917200088503, 'learning_rate': 2.474015355192772e-06, 'optimizer_steps': 494}
{'avg_chunks': 2.8, 'loss': 2.352166223526001, 'learning_rate': 2.474015355192772e-06, 'optimizer_steps': 494}
{'avg_chunks': 3.4, 'loss': 2.2978073596954345, 'learning_rate': 2.474015355192772e-06, 'optimizer_steps': 494}
{'avg_chunks': 3.0, 'loss': 2.024005484580994, 'learning_rate': 2.4385376534826357e-06, 'optimizer_steps': 495}
{'avg_chunks': 2.6, 'loss': 1.9496911287307739, 'learning_rate': 2.4385376534826357e-06, 'optimizer_steps': 495}
{'avg_chunks': 3.2, 'loss': 2.2314579486846924, 'learning_rate': 2.4385376534826357e-06, 'optimizer_steps': 495}
{'avg_chunks': 2.8, 'loss': 2.344560170173645, 'learning_rate': 2.4030599517724996e-06, 'optimizer_steps': 496}
{'avg_chunks': 3.2, 'loss': 2.513112998008728, 'learning_rate': 2.4030599517724996e-06, 'optimizer_steps': 496}
{'avg_chunks': 3.8, 'loss': 2.4422440052032472, 'learning_rate': 2.4030599517724996e-06, 'optimizer_steps': 496}
{'avg_chunks': 3.4, 'loss': 2.3941805839538572, 'learning_rate': 2.4030599517724996e-06, 'optimizer_steps': 496}
{'avg_chunks': 4.0, 'loss': 2.3960784912109374, 'learning_rate': 2.3675822500623634e-06, 'optimizer_steps': 497}
{'avg_chunks': 3.6, 'loss': 2.5449121475219725, 'learning_rate': 2.3675822500623634e-06, 'optimizer_steps': 497}
{'avg_chunks': 2.6, 'loss': 2.4558839321136476, 'learning_rate': 2.3675822500623634e-06, 'optimizer_steps': 497}
{'avg_chunks': 2.8, 'loss': 2.0488728284835815, 'learning_rate': 2.3321045483522273e-06, 'optimizer_steps': 498}
{'avg_chunks': 3.2, 'loss': 2.0064257860183714, 'learning_rate': 2.3321045483522273e-06, 'optimizer_steps': 498}
{'avg_chunks': 3.0, 'loss': 2.131587553024292, 'learning_rate': 2.3321045483522273e-06, 'optimizer_steps': 498}
{'avg_chunks': 3.0, 'loss': 2.4171740055084228, 'learning_rate': 2.296626846642091e-06, 'optimizer_steps': 499}
{'avg_chunks': 2.4, 'loss': 2.377635145187378, 'learning_rate': 2.296626846642091e-06, 'optimizer_steps': 499}
{'avg_chunks': 3.0, 'loss': 2.041266131401062, 'learning_rate': 2.296626846642091e-06, 'optimizer_steps': 499}
{'avg_chunks': 2.8, 'loss': 2.2112398624420164, 'learning_rate': 2.261149144931955e-06, 'optimizer_steps': 500}
{'avg_chunks': 3.2, 'loss': 2.35666446685791, 'learning_rate': 2.261149144931955e-06, 'optimizer_steps': 500}
{'avg_chunks': 2.8, 'loss': 2.063690185546875, 'learning_rate': 2.261149144931955e-06, 'optimizer_steps': 500}
{'avg_chunks': 3.4, 'loss': 2.1525362491607667, 'learning_rate': 2.225671443221819e-06, 'optimizer_steps': 501}
Save completed. storage/outputs/xlnet_trainer_checkpoints/chkpt_8000
Val Iteration: 100%
1532/1533 [21:35<00:00, 1.18it/s]

Validation loss: 2.1391664998871938
{'avg_chunks': 2.6, 'loss': 2.3812443733215334, 'learning_rate': 2.225671443221819e-06, 'optimizer_steps': 501}
{'avg_chunks': 2.6, 'loss': 2.373873782157898, 'learning_rate': 2.225671443221819e-06, 'optimizer_steps': 501}
{'avg_chunks': 3.4, 'loss': 2.413555932044983, 'learning_rate': 2.225671443221819e-06, 'optimizer_steps': 501}
{'avg_chunks': 2.6, 'loss': 1.9850629568099976, 'learning_rate': 2.1901937415116827e-06, 'optimizer_steps': 502}
{'avg_chunks': 2.4, 'loss': 2.4536004066467285, 'learning_rate': 2.1901937415116827e-06, 'optimizer_steps': 502}
{'avg_chunks': 2.2, 'loss': 2.0441175937652587, 'learning_rate': 2.1901937415116827e-06, 'optimizer_steps': 502}
{'avg_chunks': 3.6, 'loss': 2.188863515853882, 'learning_rate': 2.154716039801547e-06, 'optimizer_steps': 503}
{'avg_chunks': 2.8, 'loss': 2.2406543493270874, 'learning_rate': 2.154716039801547e-06, 'optimizer_steps': 503}
{'avg_chunks': 2.4, 'loss': 2.2411033153533935, 'learning_rate': 2.154716039801547e-06, 'optimizer_steps': 503}
{'avg_chunks': 3.4, 'loss': 2.2805552005767824, 'learning_rate': 2.1192383380914104e-06, 'optimizer_steps': 504}
{'avg_chunks': 3.4, 'loss': 2.3874562263488768, 'learning_rate': 2.1192383380914104e-06, 'optimizer_steps': 504}
{'avg_chunks': 2.8, 'loss': 2.483568286895752, 'learning_rate': 2.1192383380914104e-06, 'optimizer_steps': 504}
{'avg_chunks': 2.6, 'loss': 2.453310823440552, 'learning_rate': 2.0837606363812747e-06, 'optimizer_steps': 505}
{'avg_chunks': 2.6, 'loss': 1.8070505857467651, 'learning_rate': 2.0837606363812747e-06, 'optimizer_steps': 505}
{'avg_chunks': 3.2, 'loss': 1.9836304903030395, 'learning_rate': 2.0837606363812747e-06, 'optimizer_steps': 505}
{'avg_chunks': 3.4, 'loss': 2.1530227422714234, 'learning_rate': 2.0482829346711386e-06, 'optimizer_steps': 506}
{'avg_chunks': 3.0, 'loss': 2.115254020690918, 'learning_rate': 2.0482829346711386e-06, 'optimizer_steps': 506}
{'avg_chunks': 4.0, 'loss': 2.4663594245910643, 'learning_rate': 2.0482829346711386e-06, 'optimizer_steps': 506}
{'avg_chunks': 2.8, 'loss': 2.2005382061004637, 'learning_rate': 2.0482829346711386e-06, 'optimizer_steps': 506}
{'avg_chunks': 2.0, 'loss': 2.5126758098602293, 'learning_rate': 2.0128052329610024e-06, 'optimizer_steps': 507}
{'avg_chunks': 3.6, 'loss': 2.4745513916015627, 'learning_rate': 2.0128052329610024e-06, 'optimizer_steps': 507}
{'avg_chunks': 2.8, 'loss': 2.297759437561035, 'learning_rate': 2.0128052329610024e-06, 'optimizer_steps': 507}
{'avg_chunks': 2.8, 'loss': 2.426736307144165, 'learning_rate': 1.9773275312508663e-06, 'optimizer_steps': 508}
{'avg_chunks': 2.6, 'loss': 2.065998077392578, 'learning_rate': 1.9773275312508663e-06, 'optimizer_steps': 508}
{'avg_chunks': 2.6, 'loss': 2.339373826980591, 'learning_rate': 1.9773275312508663e-06, 'optimizer_steps': 508}
{'avg_chunks': 2.4, 'loss': 2.0674187660217287, 'learning_rate': 1.94184982954073e-06, 'optimizer_steps': 509}
{'avg_chunks': 3.2, 'loss': 2.375670623779297, 'learning_rate': 1.94184982954073e-06, 'optimizer_steps': 509}
{'avg_chunks': 2.8, 'loss': 2.4745665073394774, 'learning_rate': 1.94184982954073e-06, 'optimizer_steps': 509}
{'avg_chunks': 2.2, 'loss': 2.1468084812164308, 'learning_rate': 1.906372127830594e-06, 'optimizer_steps': 510}
{'avg_chunks': 2.4, 'loss': 2.25388822555542, 'learning_rate': 1.906372127830594e-06, 'optimizer_steps': 510}
{'avg_chunks': 2.0, 'loss': 1.929398512840271, 'learning_rate': 1.906372127830594e-06, 'optimizer_steps': 510}
{'avg_chunks': 2.4, 'loss': 2.2282059669494627, 'learning_rate': 1.870894426120458e-06, 'optimizer_steps': 511}
{'avg_chunks': 2.8, 'loss': 2.2127832651138304, 'learning_rate': 1.870894426120458e-06, 'optimizer_steps': 511}
{'avg_chunks': 2.6, 'loss': 2.136774516105652, 'learning_rate': 1.870894426120458e-06, 'optimizer_steps': 511}
{'avg_chunks': 3.8, 'loss': 2.232374596595764, 'learning_rate': 1.870894426120458e-06, 'optimizer_steps': 511}
{'avg_chunks': 3.0, 'loss': 2.473068380355835, 'learning_rate': 1.835416724410322e-06, 'optimizer_steps': 512}
{'avg_chunks': 2.6, 'loss': 2.581331658363342, 'learning_rate': 1.835416724410322e-06, 'optimizer_steps': 512}
{'avg_chunks': 3.4, 'loss': 2.2993278980255125, 'learning_rate': 1.835416724410322e-06, 'optimizer_steps': 512}
{'avg_chunks': 3.2, 'loss': 2.3254863262176513, 'learning_rate': 1.7999390227001858e-06, 'optimizer_steps': 513}
{'avg_chunks': 2.6, 'loss': 2.2390310049057005, 'learning_rate': 1.7999390227001858e-06, 'optimizer_steps': 513}
{'avg_chunks': 2.2, 'loss': 2.167910432815552, 'learning_rate': 1.7999390227001858e-06, 'optimizer_steps': 513}
{'avg_chunks': 2.2, 'loss': 2.246408987045288, 'learning_rate': 1.7644613209900497e-06, 'optimizer_steps': 514}
{'avg_chunks': 2.8, 'loss': 2.421272039413452, 'learning_rate': 1.7644613209900497e-06, 'optimizer_steps': 514}
{'avg_chunks': 2.6, 'loss': 2.192090082168579, 'learning_rate': 1.7644613209900497e-06, 'optimizer_steps': 514}
{'avg_chunks': 2.4, 'loss': 2.101405668258667, 'learning_rate': 1.7289836192799138e-06, 'optimizer_steps': 515}
{'avg_chunks': 3.6, 'loss': 2.208508610725403, 'learning_rate': 1.7289836192799138e-06, 'optimizer_steps': 515}
{'avg_chunks': 3.4, 'loss': 2.219277548789978, 'learning_rate': 1.7289836192799138e-06, 'optimizer_steps': 515}
{'avg_chunks': 2.2, 'loss': 2.4576051235198975, 'learning_rate': 1.6935059175697776e-06, 'optimizer_steps': 516}
{'avg_chunks': 2.8, 'loss': 2.37642765045166, 'learning_rate': 1.6935059175697776e-06, 'optimizer_steps': 516}
{'avg_chunks': 2.6, 'loss': 2.437367081642151, 'learning_rate': 1.6935059175697776e-06, 'optimizer_steps': 516}
{'avg_chunks': 3.0, 'loss': 2.157186675071716, 'learning_rate': 1.6935059175697776e-06, 'optimizer_steps': 516}
{'avg_chunks': 2.4, 'loss': 2.059075379371643, 'learning_rate': 1.6580282158596415e-06, 'optimizer_steps': 517}
{'avg_chunks': 3.6, 'loss': 2.1187076807022094, 'learning_rate': 1.6580282158596415e-06, 'optimizer_steps': 517}
{'avg_chunks': 2.6, 'loss': 2.1600011348724366, 'learning_rate': 1.6580282158596415e-06, 'optimizer_steps': 517}
{'avg_chunks': 3.6, 'loss': 2.290665292739868, 'learning_rate': 1.6225505141495053e-06, 'optimizer_steps': 518}
{'avg_chunks': 3.6, 'loss': 2.4591522216796875, 'learning_rate': 1.6225505141495053e-06, 'optimizer_steps': 518}
{'avg_chunks': 2.2, 'loss': 2.3075024366378782, 'learning_rate': 1.6225505141495053e-06, 'optimizer_steps': 518}
{'avg_chunks': 3.2, 'loss': 2.32804388999939, 'learning_rate': 1.5870728124393692e-06, 'optimizer_steps': 519}
{'avg_chunks': 3.2, 'loss': 2.469555926322937, 'learning_rate': 1.5870728124393692e-06, 'optimizer_steps': 519}
{'avg_chunks': 2.8, 'loss': 2.539596748352051, 'learning_rate': 1.5870728124393692e-06, 'optimizer_steps': 519}
{'avg_chunks': 2.4, 'loss': 2.2054082632064818, 'learning_rate': 1.5515951107292333e-06, 'optimizer_steps': 520}
{'avg_chunks': 3.2, 'loss': 2.3261879205703737, 'learning_rate': 1.5515951107292333e-06, 'optimizer_steps': 520}
{'avg_chunks': 3.0, 'loss': 2.6313148975372314, 'learning_rate': 1.5515951107292333e-06, 'optimizer_steps': 520}
{'avg_chunks': 2.6, 'loss': 2.1760623931884764, 'learning_rate': 1.5161174090190971e-06, 'optimizer_steps': 521}
{'avg_chunks': 2.2, 'loss': 2.305764389038086, 'learning_rate': 1.5161174090190971e-06, 'optimizer_steps': 521}
{'avg_chunks': 2.8, 'loss': 2.4593693256378173, 'learning_rate': 1.5161174090190971e-06, 'optimizer_steps': 521}
{'avg_chunks': 3.6, 'loss': 2.28133339881897, 'learning_rate': 1.5161174090190971e-06, 'optimizer_steps': 521}
{'avg_chunks': 2.4, 'loss': 1.9997977256774901, 'learning_rate': 1.480639707308961e-06, 'optimizer_steps': 522}
{'avg_chunks': 3.2, 'loss': 2.2602173328399657, 'learning_rate': 1.480639707308961e-06, 'optimizer_steps': 522}
{'avg_chunks': 3.6, 'loss': 2.512431573867798, 'learning_rate': 1.480639707308961e-06, 'optimizer_steps': 522}
{'avg_chunks': 3.6, 'loss': 2.547227382659912, 'learning_rate': 1.445162005598825e-06, 'optimizer_steps': 523}
{'avg_chunks': 3.2, 'loss': 2.3011794328689574, 'learning_rate': 1.445162005598825e-06, 'optimizer_steps': 523}
{'avg_chunks': 3.2, 'loss': 2.3960971355438234, 'learning_rate': 1.445162005598825e-06, 'optimizer_steps': 523}
{'avg_chunks': 1.8, 'loss': 2.1917340993881225, 'learning_rate': 1.4096843038886887e-06, 'optimizer_steps': 524}
{'avg_chunks': 3.0, 'loss': 2.230796718597412, 'learning_rate': 1.4096843038886887e-06, 'optimizer_steps': 524}
{'avg_chunks': 2.8, 'loss': 2.4294508934020995, 'learning_rate': 1.4096843038886887e-06, 'optimizer_steps': 524}
{'avg_chunks': 3.4, 'loss': 2.5731661319732666, 'learning_rate': 1.3742066021785528e-06, 'optimizer_steps': 525}
{'avg_chunks': 2.2, 'loss': 2.1959173917770385, 'learning_rate': 1.3742066021785528e-06, 'optimizer_steps': 525}
{'avg_chunks': 2.8, 'loss': 2.5950544834136964, 'learning_rate': 1.3742066021785528e-06, 'optimizer_steps': 525}
{'avg_chunks': 2.6, 'loss': 2.1394125699996946, 'learning_rate': 1.3387289004684168e-06, 'optimizer_steps': 526}
{'avg_chunks': 3.0, 'loss': 2.019246745109558, 'learning_rate': 1.3387289004684168e-06, 'optimizer_steps': 526}
{'avg_chunks': 2.4, 'loss': 2.198867678642273, 'learning_rate': 1.3387289004684168e-06, 'optimizer_steps': 526}
{'avg_chunks': 3.8, 'loss': 2.1379069805145265, 'learning_rate': 1.3387289004684168e-06, 'optimizer_steps': 526}
{'avg_chunks': 2.2, 'loss': 2.089699649810791, 'learning_rate': 1.3032511987582805e-06, 'optimizer_steps': 527}
{'avg_chunks': 3.6, 'loss': 2.3100451707839964, 'learning_rate': 1.3032511987582805e-06, 'optimizer_steps': 527}
{'avg_chunks': 3.2, 'loss': 2.340887451171875, 'learning_rate': 1.3032511987582805e-06, 'optimizer_steps': 527}
{'avg_chunks': 2.8, 'loss': 2.3559346437454223, 'learning_rate': 1.2677734970481446e-06, 'optimizer_steps': 528}
{'avg_chunks': 2.4, 'loss': 2.3034312963485717, 'learning_rate': 1.2677734970481446e-06, 'optimizer_steps': 528}
{'avg_chunks': 3.0, 'loss': 2.5726179122924804, 'learning_rate': 1.2677734970481446e-06, 'optimizer_steps': 528}
{'avg_chunks': 2.4, 'loss': 2.357819747924805, 'learning_rate': 1.2322957953380084e-06, 'optimizer_steps': 529}
{'avg_chunks': 2.8, 'loss': 2.418854331970215, 'learning_rate': 1.2322957953380084e-06, 'optimizer_steps': 529}
{'avg_chunks': 2.6, 'loss': 2.100206136703491, 'learning_rate': 1.2322957953380084e-06, 'optimizer_steps': 529}
{'avg_chunks': 4.0, 'loss': 2.7458775520324705, 'learning_rate': 1.1968180936278723e-06, 'optimizer_steps': 530}
{'avg_chunks': 1.8, 'loss': 2.0737406492233275, 'learning_rate': 1.1968180936278723e-06, 'optimizer_steps': 530}
{'avg_chunks': 3.2, 'loss': 2.205119276046753, 'learning_rate': 1.1968180936278723e-06, 'optimizer_steps': 530}
{'avg_chunks': 3.4, 'loss': 2.334164047241211, 'learning_rate': 1.1613403919177361e-06, 'optimizer_steps': 531}
{'avg_chunks': 3.0, 'loss': 2.3411209344863892, 'learning_rate': 1.1613403919177361e-06, 'optimizer_steps': 531}
{'avg_chunks': 2.8, 'loss': 2.324999237060547, 'learning_rate': 1.1613403919177361e-06, 'optimizer_steps': 531}
{'avg_chunks': 3.4, 'loss': 2.12473611831665, 'learning_rate': 1.1613403919177361e-06, 'optimizer_steps': 531}
{'avg_chunks': 3.0, 'loss': 2.3086448192596434, 'learning_rate': 1.1258626902076e-06, 'optimizer_steps': 532}
{'avg_chunks': 3.0, 'loss': 2.515386700630188, 'learning_rate': 1.1258626902076e-06, 'optimizer_steps': 532}
{'avg_chunks': 2.6, 'loss': 2.5909087657928467, 'learning_rate': 1.1258626902076e-06, 'optimizer_steps': 532}
{'avg_chunks': 2.8, 'loss': 2.217871069908142, 'learning_rate': 1.090384988497464e-06, 'optimizer_steps': 533}
{'avg_chunks': 2.4, 'loss': 2.3264785289764403, 'learning_rate': 1.090384988497464e-06, 'optimizer_steps': 533}
{'avg_chunks': 2.8, 'loss': 2.145901322364807, 'learning_rate': 1.090384988497464e-06, 'optimizer_steps': 533}
{'avg_chunks': 3.6, 'loss': 2.4583234071731566, 'learning_rate': 1.054907286787328e-06, 'optimizer_steps': 534}
{'avg_chunks': 3.4, 'loss': 2.210541272163391, 'learning_rate': 1.054907286787328e-06, 'optimizer_steps': 534}
{'avg_chunks': 4.6, 'loss': 2.5187580585479736, 'learning_rate': 1.054907286787328e-06, 'optimizer_steps': 534}
{'avg_chunks': 3.0, 'loss': 2.233511543273926, 'learning_rate': 1.0194295850771918e-06, 'optimizer_steps': 535}
{'avg_chunks': 3.2, 'loss': 2.1115033626556396, 'learning_rate': 1.0194295850771918e-06, 'optimizer_steps': 535}
{'avg_chunks': 2.8, 'loss': 2.4101617336273193, 'learning_rate': 1.0194295850771918e-06, 'optimizer_steps': 535}
{'avg_chunks': 2.4, 'loss': 2.3050575494766234, 'learning_rate': 9.839518833670557e-07, 'optimizer_steps': 536}
{'avg_chunks': 3.0, 'loss': 2.017914962768555, 'learning_rate': 9.839518833670557e-07, 'optimizer_steps': 536}
{'avg_chunks': 2.8, 'loss': 2.1874552726745606, 'learning_rate': 9.839518833670557e-07, 'optimizer_steps': 536}
{'avg_chunks': 3.0, 'loss': 2.1488396883010865, 'learning_rate': 9.839518833670557e-07, 'optimizer_steps': 536}
{'avg_chunks': 3.4, 'loss': 2.355038809776306, 'learning_rate': 9.484741816569195e-07, 'optimizer_steps': 537}
{'avg_chunks': 3.2, 'loss': 2.355332851409912, 'learning_rate': 9.484741816569195e-07, 'optimizer_steps': 537}
{'avg_chunks': 3.6, 'loss': 2.1407871723175047, 'learning_rate': 9.484741816569195e-07, 'optimizer_steps': 537}
{'avg_chunks': 3.4, 'loss': 2.3652674913406373, 'learning_rate': 9.129964799467836e-07, 'optimizer_steps': 538}
{'avg_chunks': 3.0, 'loss': 2.543901491165161, 'learning_rate': 9.129964799467836e-07, 'optimizer_steps': 538}
{'avg_chunks': 2.4, 'loss': 2.183509039878845, 'learning_rate': 9.129964799467836e-07, 'optimizer_steps': 538}
{'avg_chunks': 2.8, 'loss': 2.155440616607666, 'learning_rate': 8.775187782366475e-07, 'optimizer_steps': 539}
{'avg_chunks': 2.4, 'loss': 1.9841463804244994, 'learning_rate': 8.775187782366475e-07, 'optimizer_steps': 539}
{'avg_chunks': 3.6, 'loss': 2.2511149644851685, 'learning_rate': 8.775187782366475e-07, 'optimizer_steps': 539}
{'avg_chunks': 2.8, 'loss': 2.3902522563934325, 'learning_rate': 8.420410765265113e-07, 'optimizer_steps': 540}
{'avg_chunks': 3.4, 'loss': 2.5138202905654907, 'learning_rate': 8.420410765265113e-07, 'optimizer_steps': 540}
{'avg_chunks': 3.0, 'loss': 2.08426673412323, 'learning_rate': 8.420410765265113e-07, 'optimizer_steps': 540}
{'avg_chunks': 2.8, 'loss': 2.166733455657959, 'learning_rate': 8.065633748163753e-07, 'optimizer_steps': 541}
{'avg_chunks': 3.6, 'loss': 2.219562792778015, 'learning_rate': 8.065633748163753e-07, 'optimizer_steps': 541}
{'avg_chunks': 3.2, 'loss': 2.2464506149291994, 'learning_rate': 8.065633748163753e-07, 'optimizer_steps': 541}
{'avg_chunks': 3.8, 'loss': 2.296967625617981, 'learning_rate': 8.065633748163753e-07, 'optimizer_steps': 541}
{'avg_chunks': 2.8, 'loss': 2.2034228324890135, 'learning_rate': 7.710856731062391e-07, 'optimizer_steps': 542}
{'avg_chunks': 3.0, 'loss': 2.2748344421386717, 'learning_rate': 7.710856731062391e-07, 'optimizer_steps': 542}
{'avg_chunks': 3.0, 'loss': 2.392242932319641, 'learning_rate': 7.710856731062391e-07, 'optimizer_steps': 542}
{'avg_chunks': 3.2, 'loss': 2.092903661727905, 'learning_rate': 7.35607971396103e-07, 'optimizer_steps': 543}
{'avg_chunks': 3.0, 'loss': 2.6552294731140136, 'learning_rate': 7.35607971396103e-07, 'optimizer_steps': 543}
{'avg_chunks': 2.4, 'loss': 2.3968403816223143, 'learning_rate': 7.35607971396103e-07, 'optimizer_steps': 543}
{'avg_chunks': 2.6, 'loss': 2.220523500442505, 'learning_rate': 7.00130269685967e-07, 'optimizer_steps': 544}
{'avg_chunks': 2.8, 'loss': 2.085081100463867, 'learning_rate': 7.00130269685967e-07, 'optimizer_steps': 544}
{'avg_chunks': 2.2, 'loss': 2.3873746395111084, 'learning_rate': 7.00130269685967e-07, 'optimizer_steps': 544}
{'avg_chunks': 2.8, 'loss': 2.150823450088501, 'learning_rate': 6.646525679758309e-07, 'optimizer_steps': 545}
{'avg_chunks': 2.0, 'loss': 2.298535943031311, 'learning_rate': 6.646525679758309e-07, 'optimizer_steps': 545}
{'avg_chunks': 3.2, 'loss': 2.6047913312911986, 'learning_rate': 6.646525679758309e-07, 'optimizer_steps': 545}
{'avg_chunks': 3.2, 'loss': 2.41044659614563, 'learning_rate': 6.291748662656948e-07, 'optimizer_steps': 546}
{'avg_chunks': 2.2, 'loss': 1.9945730209350585, 'learning_rate': 6.291748662656948e-07, 'optimizer_steps': 546}
{'avg_chunks': 2.2, 'loss': 2.1707584381103517, 'learning_rate': 6.291748662656948e-07, 'optimizer_steps': 546}
{'avg_chunks': 2.4, 'loss': 2.197557520866394, 'learning_rate': 6.291748662656948e-07, 'optimizer_steps': 546}
{'avg_chunks': 2.8, 'loss': 2.2496405363082888, 'learning_rate': 5.936971645555588e-07, 'optimizer_steps': 547}
{'avg_chunks': 2.8, 'loss': 2.409322667121887, 'learning_rate': 5.936971645555588e-07, 'optimizer_steps': 547}
{'avg_chunks': 4.0, 'loss': 2.615193772315979, 'learning_rate': 5.936971645555588e-07, 'optimizer_steps': 547}
{'avg_chunks': 2.8, 'loss': 2.1854861974716187, 'learning_rate': 5.582194628454226e-07, 'optimizer_steps': 548}
{'avg_chunks': 2.8, 'loss': 2.2367722034454345, 'learning_rate': 5.582194628454226e-07, 'optimizer_steps': 548}
{'avg_chunks': 2.6, 'loss': 2.2334219932556154, 'learning_rate': 5.582194628454226e-07, 'optimizer_steps': 548}
{'avg_chunks': 3.2, 'loss': 1.9750303745269775, 'learning_rate': 5.227417611352865e-07, 'optimizer_steps': 549}
