Train Iteration: 100%
9046/9046 [3:55:39<00:00, 1.56s/it]
{'avg_chunks': 3.2, 'loss': 2.564250946044922, 'learning_rate': 2.1711253592748178e-06, 'optimizer_steps': 504}
{'avg_chunks': 2.6, 'loss': 2.305203413963318, 'learning_rate': 2.1711253592748178e-06, 'optimizer_steps': 504}
{'avg_chunks': 2.4, 'loss': 2.46376953125, 'learning_rate': 2.1357506080035376e-06, 'optimizer_steps': 505}
{'avg_chunks': 2.6, 'loss': 2.6834290504455565, 'learning_rate': 2.1357506080035376e-06, 'optimizer_steps': 505}
{'avg_chunks': 3.0, 'loss': 2.919142961502075, 'learning_rate': 2.1357506080035376e-06, 'optimizer_steps': 505}
{'avg_chunks': 2.4, 'loss': 2.5039183139801025, 'learning_rate': 2.1003758567322574e-06, 'optimizer_steps': 506}
{'avg_chunks': 2.6, 'loss': 2.383361744880676, 'learning_rate': 2.1003758567322574e-06, 'optimizer_steps': 506}
{'avg_chunks': 3.2, 'loss': 2.8658702850341795, 'learning_rate': 2.1003758567322574e-06, 'optimizer_steps': 506}
{'avg_chunks': 4.4, 'loss': 2.7226290464401246, 'learning_rate': 2.1003758567322574e-06, 'optimizer_steps': 506}
{'avg_chunks': 3.0, 'loss': 2.524481201171875, 'learning_rate': 2.065001105460977e-06, 'optimizer_steps': 507}
{'avg_chunks': 2.4, 'loss': 2.5534905910491945, 'learning_rate': 2.065001105460977e-06, 'optimizer_steps': 507}
{'avg_chunks': 3.6, 'loss': 2.750092792510986, 'learning_rate': 2.065001105460977e-06, 'optimizer_steps': 507}
{'avg_chunks': 2.8, 'loss': 2.5512938499450684, 'learning_rate': 2.0296263541896974e-06, 'optimizer_steps': 508}
{'avg_chunks': 3.2, 'loss': 2.660295248031616, 'learning_rate': 2.0296263541896974e-06, 'optimizer_steps': 508}
{'avg_chunks': 3.2, 'loss': 2.6504380226135256, 'learning_rate': 2.0296263541896974e-06, 'optimizer_steps': 508}
{'avg_chunks': 3.4, 'loss': 2.461243438720703, 'learning_rate': 1.994251602918417e-06, 'optimizer_steps': 509}
{'avg_chunks': 3.4, 'loss': 2.4887378454208373, 'learning_rate': 1.994251602918417e-06, 'optimizer_steps': 509}
{'avg_chunks': 2.2, 'loss': 2.222417211532593, 'learning_rate': 1.994251602918417e-06, 'optimizer_steps': 509}
{'avg_chunks': 4.8, 'loss': 2.6668334007263184, 'learning_rate': 1.958876851647137e-06, 'optimizer_steps': 510}
{'avg_chunks': 3.2, 'loss': 2.450053882598877, 'learning_rate': 1.958876851647137e-06, 'optimizer_steps': 510}
{'avg_chunks': 2.6, 'loss': 2.2983460664749145, 'learning_rate': 1.958876851647137e-06, 'optimizer_steps': 510}
{'avg_chunks': 3.6, 'loss': 2.5743316173553468, 'learning_rate': 1.9235021003758568e-06, 'optimizer_steps': 511}
{'avg_chunks': 2.4, 'loss': 2.757852029800415, 'learning_rate': 1.9235021003758568e-06, 'optimizer_steps': 511}
{'avg_chunks': 4.2, 'loss': 2.46756329536438, 'learning_rate': 1.9235021003758568e-06, 'optimizer_steps': 511}
{'avg_chunks': 4.2, 'loss': 2.7844241142272947, 'learning_rate': 1.9235021003758568e-06, 'optimizer_steps': 511}
{'avg_chunks': 3.0, 'loss': 2.4339271068572996, 'learning_rate': 1.8881273491045768e-06, 'optimizer_steps': 512}
{'avg_chunks': 2.8, 'loss': 2.4216211795806886, 'learning_rate': 1.8881273491045768e-06, 'optimizer_steps': 512}
{'avg_chunks': 2.6, 'loss': 2.3550391674041746, 'learning_rate': 1.8881273491045768e-06, 'optimizer_steps': 512}
{'avg_chunks': 2.6, 'loss': 2.887292242050171, 'learning_rate': 1.8527525978332966e-06, 'optimizer_steps': 513}
{'avg_chunks': 2.6, 'loss': 2.2911736965179443, 'learning_rate': 1.8527525978332966e-06, 'optimizer_steps': 513}
{'avg_chunks': 3.8, 'loss': 2.4831525325775146, 'learning_rate': 1.8527525978332966e-06, 'optimizer_steps': 513}
{'avg_chunks': 2.8, 'loss': 2.616164302825928, 'learning_rate': 1.8173778465620166e-06, 'optimizer_steps': 514}
{'avg_chunks': 2.8, 'loss': 2.579738712310791, 'learning_rate': 1.8173778465620166e-06, 'optimizer_steps': 514}
{'avg_chunks': 3.2, 'loss': 2.6358441352844237, 'learning_rate': 1.8173778465620166e-06, 'optimizer_steps': 514}
{'avg_chunks': 2.2, 'loss': 2.4540220737457275, 'learning_rate': 1.7820030952907364e-06, 'optimizer_steps': 515}
{'avg_chunks': 3.2, 'loss': 2.518018341064453, 'learning_rate': 1.7820030952907364e-06, 'optimizer_steps': 515}
{'avg_chunks': 2.6, 'loss': 2.3585614204406737, 'learning_rate': 1.7820030952907364e-06, 'optimizer_steps': 515}
{'avg_chunks': 4.6, 'loss': 2.7451401233673094, 'learning_rate': 1.7466283440194562e-06, 'optimizer_steps': 516}
{'avg_chunks': 3.2, 'loss': 2.8241169452667236, 'learning_rate': 1.7466283440194562e-06, 'optimizer_steps': 516}
{'avg_chunks': 4.0, 'loss': 2.877088737487793, 'learning_rate': 1.7466283440194562e-06, 'optimizer_steps': 516}
{'avg_chunks': 3.2, 'loss': 2.264196515083313, 'learning_rate': 1.7466283440194562e-06, 'optimizer_steps': 516}
{'avg_chunks': 2.6, 'loss': 2.4698049545288088, 'learning_rate': 1.711253592748176e-06, 'optimizer_steps': 517}
{'avg_chunks': 2.2, 'loss': 2.2997559309005737, 'learning_rate': 1.711253592748176e-06, 'optimizer_steps': 517}
{'avg_chunks': 2.8, 'loss': 2.4550231456756593, 'learning_rate': 1.711253592748176e-06, 'optimizer_steps': 517}
{'avg_chunks': 2.6, 'loss': 2.449254941940308, 'learning_rate': 1.675878841476896e-06, 'optimizer_steps': 518}
{'avg_chunks': 2.8, 'loss': 2.8233861446380617, 'learning_rate': 1.675878841476896e-06, 'optimizer_steps': 518}
{'avg_chunks': 3.0, 'loss': 2.726110649108887, 'learning_rate': 1.675878841476896e-06, 'optimizer_steps': 518}
{'avg_chunks': 2.4, 'loss': 2.4653284549713135, 'learning_rate': 1.6405040902056158e-06, 'optimizer_steps': 519}
{'avg_chunks': 3.6, 'loss': 2.2782376766204835, 'learning_rate': 1.6405040902056158e-06, 'optimizer_steps': 519}
{'avg_chunks': 3.2, 'loss': 2.5046268463134767, 'learning_rate': 1.6405040902056158e-06, 'optimizer_steps': 519}
{'avg_chunks': 3.6, 'loss': 3.029067373275757, 'learning_rate': 1.6051293389343358e-06, 'optimizer_steps': 520}
{'avg_chunks': 3.0, 'loss': 2.9027729511260985, 'learning_rate': 1.6051293389343358e-06, 'optimizer_steps': 520}
{'avg_chunks': 3.2, 'loss': 2.3063305139541628, 'learning_rate': 1.6051293389343358e-06, 'optimizer_steps': 520}
{'avg_chunks': 3.6, 'loss': 2.1872897863388063, 'learning_rate': 1.5697545876630558e-06, 'optimizer_steps': 521}
{'avg_chunks': 3.4, 'loss': 2.685359811782837, 'learning_rate': 1.5697545876630558e-06, 'optimizer_steps': 521}
{'avg_chunks': 2.4, 'loss': 2.479880714416504, 'learning_rate': 1.5697545876630558e-06, 'optimizer_steps': 521}
{'avg_chunks': 2.6, 'loss': 2.35482120513916, 'learning_rate': 1.5697545876630558e-06, 'optimizer_steps': 521}
{'avg_chunks': 2.2, 'loss': 2.579528570175171, 'learning_rate': 1.5343798363917756e-06, 'optimizer_steps': 522}
{'avg_chunks': 3.6, 'loss': 2.5976237773895265, 'learning_rate': 1.5343798363917756e-06, 'optimizer_steps': 522}
{'avg_chunks': 2.6, 'loss': 2.4149665594100953, 'learning_rate': 1.5343798363917756e-06, 'optimizer_steps': 522}
{'avg_chunks': 4.2, 'loss': 2.6881996631622314, 'learning_rate': 1.4990050851204954e-06, 'optimizer_steps': 523}
{'avg_chunks': 2.6, 'loss': 2.0997390747070312, 'learning_rate': 1.4990050851204954e-06, 'optimizer_steps': 523}
{'avg_chunks': 2.2, 'loss': 2.4523425817489626, 'learning_rate': 1.4990050851204954e-06, 'optimizer_steps': 523}
{'avg_chunks': 3.8, 'loss': 2.4746162414550783, 'learning_rate': 1.4636303338492152e-06, 'optimizer_steps': 524}
{'avg_chunks': 2.6, 'loss': 2.339292573928833, 'learning_rate': 1.4636303338492152e-06, 'optimizer_steps': 524}
{'avg_chunks': 4.4, 'loss': 2.4955687284469605, 'learning_rate': 1.4636303338492152e-06, 'optimizer_steps': 524}
{'avg_chunks': 2.2, 'loss': 2.587927532196045, 'learning_rate': 1.4282555825779352e-06, 'optimizer_steps': 525}
{'avg_chunks': 2.8, 'loss': 2.649190616607666, 'learning_rate': 1.4282555825779352e-06, 'optimizer_steps': 525}
{'avg_chunks': 2.4, 'loss': 2.6392478466033937, 'learning_rate': 1.4282555825779352e-06, 'optimizer_steps': 525}
{'avg_chunks': 3.8, 'loss': 3.0941945552825927, 'learning_rate': 1.392880831306655e-06, 'optimizer_steps': 526}
{'avg_chunks': 3.8, 'loss': 2.9113108634948732, 'learning_rate': 1.392880831306655e-06, 'optimizer_steps': 526}
{'avg_chunks': 2.6, 'loss': 2.6046907901763916, 'learning_rate': 1.392880831306655e-06, 'optimizer_steps': 526}
{'avg_chunks': 3.0, 'loss': 2.7992584705352783, 'learning_rate': 1.392880831306655e-06, 'optimizer_steps': 526}
{'avg_chunks': 2.0, 'loss': 2.06587131023407, 'learning_rate': 1.3575060800353748e-06, 'optimizer_steps': 527}
{'avg_chunks': 2.4, 'loss': 2.7009689807891846, 'learning_rate': 1.3575060800353748e-06, 'optimizer_steps': 527}
{'avg_chunks': 2.8, 'loss': 2.6116261005401613, 'learning_rate': 1.3575060800353748e-06, 'optimizer_steps': 527}
{'avg_chunks': 3.2, 'loss': 2.8664363384246827, 'learning_rate': 1.3221313287640946e-06, 'optimizer_steps': 528}
{'avg_chunks': 3.2, 'loss': 2.9108486652374266, 'learning_rate': 1.3221313287640946e-06, 'optimizer_steps': 528}
{'avg_chunks': 3.2, 'loss': 2.8359141826629637, 'learning_rate': 1.3221313287640946e-06, 'optimizer_steps': 528}
{'avg_chunks': 3.8, 'loss': 2.608348321914673, 'learning_rate': 1.2867565774928146e-06, 'optimizer_steps': 529}
{'avg_chunks': 2.8, 'loss': 2.4955021858215334, 'learning_rate': 1.2867565774928146e-06, 'optimizer_steps': 529}
{'avg_chunks': 2.6, 'loss': 2.7645798683166505, 'learning_rate': 1.2867565774928146e-06, 'optimizer_steps': 529}
{'avg_chunks': 2.6, 'loss': 2.500805640220642, 'learning_rate': 1.2513818262215344e-06, 'optimizer_steps': 530}
{'avg_chunks': 2.0, 'loss': 2.5465688705444336, 'learning_rate': 1.2513818262215344e-06, 'optimizer_steps': 530}
{'avg_chunks': 2.0, 'loss': 2.1563152074813843, 'learning_rate': 1.2513818262215344e-06, 'optimizer_steps': 530}
{'avg_chunks': 3.2, 'loss': 2.524127149581909, 'learning_rate': 1.2160070749502544e-06, 'optimizer_steps': 531}
{'avg_chunks': 2.4, 'loss': 2.3188920974731446, 'learning_rate': 1.2160070749502544e-06, 'optimizer_steps': 531}
{'avg_chunks': 2.8, 'loss': 2.121465492248535, 'learning_rate': 1.2160070749502544e-06, 'optimizer_steps': 531}
{'avg_chunks': 3.2, 'loss': 2.2185876607894897, 'learning_rate': 1.2160070749502544e-06, 'optimizer_steps': 531}
{'avg_chunks': 4.6, 'loss': 2.3835703849792482, 'learning_rate': 1.1806323236789742e-06, 'optimizer_steps': 532}
{'avg_chunks': 2.6, 'loss': 2.5416601657867433, 'learning_rate': 1.1806323236789742e-06, 'optimizer_steps': 532}
{'avg_chunks': 2.6, 'loss': 2.4474294662475584, 'learning_rate': 1.1806323236789742e-06, 'optimizer_steps': 532}
{'avg_chunks': 3.8, 'loss': 2.6329001665115355, 'learning_rate': 1.145257572407694e-06, 'optimizer_steps': 533}
{'avg_chunks': 2.2, 'loss': 2.5269969940185546, 'learning_rate': 1.145257572407694e-06, 'optimizer_steps': 533}
{'avg_chunks': 2.6, 'loss': 2.7367138385772707, 'learning_rate': 1.145257572407694e-06, 'optimizer_steps': 533}
{'avg_chunks': 3.6, 'loss': 2.52980523109436, 'learning_rate': 1.1098828211364138e-06, 'optimizer_steps': 534}
{'avg_chunks': 2.6, 'loss': 2.3609691143035887, 'learning_rate': 1.1098828211364138e-06, 'optimizer_steps': 534}
{'avg_chunks': 3.8, 'loss': 2.786509132385254, 'learning_rate': 1.1098828211364138e-06, 'optimizer_steps': 534}
{'avg_chunks': 4.2, 'loss': 2.3903957843780517, 'learning_rate': 1.0745080698651338e-06, 'optimizer_steps': 535}
{'avg_chunks': 2.8, 'loss': 2.6615034103393556, 'learning_rate': 1.0745080698651338e-06, 'optimizer_steps': 535}
{'avg_chunks': 2.6, 'loss': 2.5200000286102293, 'learning_rate': 1.0745080698651338e-06, 'optimizer_steps': 535}
{'avg_chunks': 2.4, 'loss': 2.5469871044158934, 'learning_rate': 1.0391333185938538e-06, 'optimizer_steps': 536}
{'avg_chunks': 3.0, 'loss': 2.653926658630371, 'learning_rate': 1.0391333185938538e-06, 'optimizer_steps': 536}
{'avg_chunks': 3.4, 'loss': 2.5704808235168457, 'learning_rate': 1.0391333185938538e-06, 'optimizer_steps': 536}
{'avg_chunks': 3.6, 'loss': 2.515368175506592, 'learning_rate': 1.0391333185938538e-06, 'optimizer_steps': 536}
{'avg_chunks': 3.0, 'loss': 2.4730411052703856, 'learning_rate': 1.0037585673225736e-06, 'optimizer_steps': 537}
{'avg_chunks': 3.2, 'loss': 2.2404196500778197, 'learning_rate': 1.0037585673225736e-06, 'optimizer_steps': 537}
{'avg_chunks': 2.8, 'loss': 2.626899528503418, 'learning_rate': 1.0037585673225736e-06, 'optimizer_steps': 537}
{'avg_chunks': 2.2, 'loss': 2.4709078788757326, 'learning_rate': 9.683838160512934e-07, 'optimizer_steps': 538}
{'avg_chunks': 3.0, 'loss': 2.51091628074646, 'learning_rate': 9.683838160512934e-07, 'optimizer_steps': 538}
{'avg_chunks': 3.2, 'loss': 2.5376840591430665, 'learning_rate': 9.683838160512934e-07, 'optimizer_steps': 538}
{'avg_chunks': 3.4, 'loss': 2.692389154434204, 'learning_rate': 9.330090647800133e-07, 'optimizer_steps': 539}
{'avg_chunks': 3.6, 'loss': 2.7108283042907715, 'learning_rate': 9.330090647800133e-07, 'optimizer_steps': 539}
{'avg_chunks': 2.8, 'loss': 2.8904722690582276, 'learning_rate': 9.330090647800133e-07, 'optimizer_steps': 539}
{'avg_chunks': 3.2, 'loss': 2.5915680885314942, 'learning_rate': 8.976343135087331e-07, 'optimizer_steps': 540}
{'avg_chunks': 3.0, 'loss': 2.540245199203491, 'learning_rate': 8.976343135087331e-07, 'optimizer_steps': 540}
{'avg_chunks': 2.6, 'loss': 2.132482576370239, 'learning_rate': 8.976343135087331e-07, 'optimizer_steps': 540}
{'avg_chunks': 2.0, 'loss': 2.5922029972076417, 'learning_rate': 8.622595622374531e-07, 'optimizer_steps': 541}
{'avg_chunks': 2.8, 'loss': 2.539159345626831, 'learning_rate': 8.622595622374531e-07, 'optimizer_steps': 541}
{'avg_chunks': 2.2, 'loss': 2.324616003036499, 'learning_rate': 8.622595622374531e-07, 'optimizer_steps': 541}
{'avg_chunks': 2.8, 'loss': 2.7508545398712156, 'learning_rate': 8.622595622374531e-07, 'optimizer_steps': 541}
{'avg_chunks': 3.2, 'loss': 2.522548198699951, 'learning_rate': 8.26884810966173e-07, 'optimizer_steps': 542}
{'avg_chunks': 3.0, 'loss': 2.8313026428222656, 'learning_rate': 8.26884810966173e-07, 'optimizer_steps': 542}
{'avg_chunks': 2.0, 'loss': 2.336374616622925, 'learning_rate': 8.26884810966173e-07, 'optimizer_steps': 542}
{'avg_chunks': 3.0, 'loss': 2.6259479999542235, 'learning_rate': 7.915100596948928e-07, 'optimizer_steps': 543}
{'avg_chunks': 2.8, 'loss': 2.6147260665893555, 'learning_rate': 7.915100596948928e-07, 'optimizer_steps': 543}
{'avg_chunks': 2.2, 'loss': 2.569437766075134, 'learning_rate': 7.915100596948928e-07, 'optimizer_steps': 543}
{'avg_chunks': 3.8, 'loss': 2.4054160594940184, 'learning_rate': 7.561353084236127e-07, 'optimizer_steps': 544}
{'avg_chunks': 3.2, 'loss': 2.6061897754669188, 'learning_rate': 7.561353084236127e-07, 'optimizer_steps': 544}
{'avg_chunks': 3.0, 'loss': 2.6528179168701174, 'learning_rate': 7.561353084236127e-07, 'optimizer_steps': 544}
{'avg_chunks': 3.8, 'loss': 2.690733003616333, 'learning_rate': 7.207605571523325e-07, 'optimizer_steps': 545}
{'avg_chunks': 3.6, 'loss': 2.684080457687378, 'learning_rate': 7.207605571523325e-07, 'optimizer_steps': 545}
{'avg_chunks': 2.6, 'loss': 2.72084321975708, 'learning_rate': 7.207605571523325e-07, 'optimizer_steps': 545}
{'avg_chunks': 3.4, 'loss': 2.587400436401367, 'learning_rate': 6.853858058810525e-07, 'optimizer_steps': 546}
{'avg_chunks': 2.0, 'loss': 2.3639942169189454, 'learning_rate': 6.853858058810525e-07, 'optimizer_steps': 546}
{'avg_chunks': 3.4, 'loss': 2.6994176864624024, 'learning_rate': 6.853858058810525e-07, 'optimizer_steps': 546}
{'avg_chunks': 2.8, 'loss': 2.5498542308807375, 'learning_rate': 6.853858058810525e-07, 'optimizer_steps': 546}
{'avg_chunks': 2.2, 'loss': 2.5704949855804444, 'learning_rate': 6.500110546097723e-07, 'optimizer_steps': 547}
{'avg_chunks': 2.8, 'loss': 2.8837419986724853, 'learning_rate': 6.500110546097723e-07, 'optimizer_steps': 547}
{'avg_chunks': 3.0, 'loss': 2.81358380317688, 'learning_rate': 6.500110546097723e-07, 'optimizer_steps': 547}
{'avg_chunks': 2.4, 'loss': 2.475389528274536, 'learning_rate': 6.146363033384922e-07, 'optimizer_steps': 548}
{'avg_chunks': 3.0, 'loss': 2.416069841384888, 'learning_rate': 6.146363033384922e-07, 'optimizer_steps': 548}
{'avg_chunks': 2.8, 'loss': 2.487557554244995, 'learning_rate': 6.146363033384922e-07, 'optimizer_steps': 548}
{'avg_chunks': 3.8, 'loss': 2.67391152381897, 'learning_rate': 5.79261552067212e-07, 'optimizer_steps': 549}
{'avg_chunks': 2.8, 'loss': 2.3060560703277586, 'learning_rate': 5.79261552067212e-07, 'optimizer_steps': 549}
{'avg_chunks': 3.0, 'loss': 2.3795133590698243, 'learning_rate': 5.79261552067212e-07, 'optimizer_steps': 549}
{'avg_chunks': 2.6, 'loss': 2.781418037414551, 'learning_rate': 5.438868007959319e-07, 'optimizer_steps': 550}
{'avg_chunks': 2.2, 'loss': 2.4575408458709718, 'learning_rate': 5.438868007959319e-07, 'optimizer_steps': 550}
{'avg_chunks': 2.6, 'loss': 2.201814651489258, 'learning_rate': 5.438868007959319e-07, 'optimizer_steps': 550}
{'avg_chunks': 3.2, 'loss': 2.7789010524749758, 'learning_rate': 5.085120495246519e-07, 'optimizer_steps': 551}
{'avg_chunks': 2.2, 'loss': 2.6457756996154784, 'learning_rate': 5.085120495246519e-07, 'optimizer_steps': 551}
{'avg_chunks': 2.8, 'loss': 2.4103285312652587, 'learning_rate': 5.085120495246519e-07, 'optimizer_steps': 551}
{'avg_chunks': 2.2, 'loss': 2.4000176429748534, 'learning_rate': 5.085120495246519e-07, 'optimizer_steps': 551}
{'avg_chunks': 2.8, 'loss': 2.5885362148284914, 'learning_rate': 4.731372982533717e-07, 'optimizer_steps': 552}
{'avg_chunks': 2.8, 'loss': 2.5935441493988036, 'learning_rate': 4.731372982533717e-07, 'optimizer_steps': 552}
{'avg_chunks': 3.0, 'loss': 2.554964065551758, 'learning_rate': 4.731372982533717e-07, 'optimizer_steps': 552}
{'avg_chunks': 2.8, 'loss': 2.4573179960250853, 'learning_rate': 4.3776254698209155e-07, 'optimizer_steps': 553}
{'avg_chunks': 3.4, 'loss': 2.8092869758605956, 'learning_rate': 4.3776254698209155e-07, 'optimizer_steps': 553}
{'avg_chunks': 3.0, 'loss': 2.5417486429214478, 'learning_rate': 4.3776254698209155e-07, 'optimizer_steps': 553}
{'avg_chunks': 2.6, 'loss': 2.4029221057891847, 'learning_rate': 4.0238779571081145e-07, 'optimizer_steps': 554}
{'avg_chunks': 2.8, 'loss': 2.565819787979126, 'learning_rate': 4.0238779571081145e-07, 'optimizer_steps': 554}
{'avg_chunks': 3.8, 'loss': 2.7318881511688233, 'learning_rate': 4.0238779571081145e-07, 'optimizer_steps': 554}
{'avg_chunks': 2.8, 'loss': 2.362104892730713, 'learning_rate': 3.670130444395313e-07, 'optimizer_steps': 555}
{'avg_chunks': 3.4, 'loss': 2.5298859119415282, 'learning_rate': 3.670130444395313e-07, 'optimizer_steps': 555}
{'avg_chunks': 3.4, 'loss': 2.534362268447876, 'learning_rate': 3.670130444395313e-07, 'optimizer_steps': 555}
{'avg_chunks': 2.2, 'loss': 2.6421469688415526, 'learning_rate': 3.3163829316825116e-07, 'optimizer_steps': 556}
{'avg_chunks': 3.0, 'loss': 2.490519618988037, 'learning_rate': 3.3163829316825116e-07, 'optimizer_steps': 556}
{'avg_chunks': 3.0, 'loss': 2.459511470794678, 'learning_rate': 3.3163829316825116e-07, 'optimizer_steps': 556}
{'avg_chunks': 2.4, 'loss': 2.2498356342315673, 'learning_rate': 3.3163829316825116e-07, 'optimizer_steps': 556}
{'avg_chunks': 3.0, 'loss': 2.4667613983154295, 'learning_rate': 2.9626354189697106e-07, 'optimizer_steps': 557}
{'avg_chunks': 2.2, 'loss': 2.1231020212173464, 'learning_rate': 2.9626354189697106e-07, 'optimizer_steps': 557}
{'avg_chunks': 3.4, 'loss': 2.610101652145386, 'learning_rate': 2.9626354189697106e-07, 'optimizer_steps': 557}
{'avg_chunks': 2.0, 'loss': 2.573966550827026, 'learning_rate': 2.608887906256909e-07, 'optimizer_steps': 558}
{'avg_chunks': 3.4, 'loss': 2.4807291507720945, 'learning_rate': 2.608887906256909e-07, 'optimizer_steps': 558}
{'avg_chunks': 4.0, 'loss': 3.1041054248809816, 'learning_rate': 2.608887906256909e-07, 'optimizer_steps': 558}
{'avg_chunks': 3.0, 'loss': 2.511021852493286, 'learning_rate': 2.2551403935441081e-07, 'optimizer_steps': 559}
{'avg_chunks': 2.4, 'loss': 2.3691094398498533, 'learning_rate': 2.2551403935441081e-07, 'optimizer_steps': 559}
{'avg_chunks': 3.0, 'loss': 2.4195062637329103, 'learning_rate': 2.2551403935441081e-07, 'optimizer_steps': 559}
{'avg_chunks': 2.8, 'loss': 2.4352893352508547, 'learning_rate': 1.9013928808313066e-07, 'optimizer_steps': 560}
{'avg_chunks': 3.6, 'loss': 2.297515392303467, 'learning_rate': 1.9013928808313066e-07, 'optimizer_steps': 560}
{'avg_chunks': 2.2, 'loss': 2.401264190673828, 'learning_rate': 1.9013928808313066e-07, 'optimizer_steps': 560}
